"","Mycontrast.logFC","Mycontrast.t","Mycontrast.P.Value","Mycontrast.adj.P.Val","Mycontrast.B"
"TTYH1",2.87011918769182,3.3005724456602,0.00122940727899998,0.00354771814797137,-1.54785519760365
"EDN1",1.67414923056994,3.32451440751636,0.00113579376284299,0.00331371274006078,-1.54949617264686
"APCDD1L",3.60379585090408,3.21963639231107,0.00160190944531852,0.00444625874040746,-1.55001215071819
"DLK2",1.77138106655615,3.25286999960408,0.00143777490649996,0.0040561193577614,-1.55277885420782
"KCNT2",1.44276241339825,3.13997470032383,0.00206892311027562,0.00553679645470403,-1.55639321728459
"ZNF204P",1.62146323089052,3.2195650911652,0.00160227962166599,0.00444625874040746,-1.55830981430487
"RGS7BP",1.98475086289071,3.12803465182997,0.0021489344113427,0.00571968440886649,-1.56208598046433
"COL23A1",1.60063912224756,3.20617120642472,0.00167324634664313,0.00461127315401691,-1.56586347097445
"DCT",3.60238647717804,3.09480769113426,0.00238693397921459,0.0062761374163331,-1.56934680994351
"ZNF391",1.14067865829259,3.26602446427401,0.00137724767807813,0.00390786275544751,-1.57041447061503
"MYCT1",1.29654626298067,3.36001826814745,0.00100916608136302,0.00298775484952207,-1.57078436714985
"AVPR1A",1.51231664294826,3.33960629623246,0.00108025294073765,0.00316843862977164,-1.57817034294376
"PTCHD1",3.58919641325531,3.19004656130983,0.0017625576190373,0.00482424490225124,-1.5875679296396
"AKAP5",-1.00611669710134,-3.36707284550307,0.000985633011921698,0.0029279098295321,-1.58834466828214
"CLCN4",1.54645587672493,3.27164631126857,0.00135211179277617,0.00384643971838777,-1.61574737398566
"STARD10",-1.31162349290672,-3.44641144121732,0.000754058232860985,0.00231161827594618,-1.61756132885137
"ICAM2",1.14076868384794,3.31712221533238,0.00116396162908996,0.00338246789248612,-1.61842329339531
"HGF",1.11798320250396,3.30579147174645,0.00120840680982566,0.00349092369013173,-1.62128213879185
"RNF212",1.97845671261557,3.14230966707092,0.00205360289559542,0.0055024746682104,-1.62343012974064
"NEAT1",1.00081985224211,3.43237085070292,0.00079091585081774,0.00240897965519556,-1.62499582268684
"CLEC4F",2.05407499695537,3.09852148499821,0.00235917043358194,0.0062117779117856,-1.6282513929818
"TMEM125",-1.63603636369729,-3.4411249356606,0.000767742294906089,0.00234758453984342,-1.63528910115236
"PDZD7",-1.15493515320346,-3.19317999711075,0.00174486262618705,0.00478732741009703,-1.63552662049793
"SGCD",1.51022707545362,3.32668010138519,0.00112766285032575,0.00329279461195054,-1.63843060031221
"ANGPT1",2.5392099258887,3.24423598609817,0.00147884004135563,0.00415425320322216,-1.63849579064394
"LYNX1",1.53732460717951,3.34768523695787,0.001051574901122,0.00309461466119776,-1.63893137836797
"ANKRD53",2.14578159756896,3.12930167535054,0.00214030993011283,0.00569898458090689,-1.6426015444974
"DYNLRB2",-1.37768196964569,-3.19262161435202,0.00174800375932291,0.00479333424654952,-1.64292722208187
"DRD2",2.90736121542421,3.09350058325805,0.00239677736903675,0.00629951556808208,-1.64498516007083
"CDH13",1.03840777745203,3.41026730087285,0.000852381523110137,0.00257661867312548,-1.65606583314947
"RSPO3",2.13696651506973,3.18285778532717,0.00180378583331391,0.0049157343688108,-1.66691970063915
"AKR1C2",4.89420296360432,3.23019484397854,0.00154796288926999,0.00432364302046258,-1.6705452013264
"GALNT14",-1.34489771525736,-3.2926004114477,0.0012621440759771,0.00362715644423392,-1.67750925349716
"PDGFRB",1.05045421114212,3.43901019088735,0.000773281277178571,0.0023617923772737,-1.67760486171844
"B4GALNT1",-1.19082411247289,-3.26551818284154,0.00137953257202633,0.00391350674538601,-1.68135137797441
"SCN7A",2.26040365828098,3.13575275466252,0.00209689358086669,0.00560145345617749,-1.68249598718572
"CIB2",1.1861776121534,3.25063027766784,0.0014483241878306,0.00408239823800311,-1.68668919113001
"VMO1",-1.06649641501535,-3.19114753963981,0.00175632130716389,0.00481115677330961,-1.68728890649392
"DLG3",-1.01500189837002,-3.44717682044352,0.000752096135972352,0.00230613765354581,-1.68913163520637
"ACHE",1.92341917004867,3.12472980095575,0.00217158195714901,0.00577415612440484,-1.69187506872676
"CLEC10A",2.2369551557923,3.17891198764979,0.0018267944235115,0.00497229315315381,-1.69686461944307
"SCN11A",1.6357484085875,3.06690548727713,0.0026053948549432,0.00677515316936978,-1.70152339561409
"RAMP3",1.30115376375929,3.36636120104333,0.000987983453241361,0.00293389504907417,-1.7016982570963
"IRX6",4.16816197911148,3.08452276000474,0.00246540795322435,0.00645868925468171,-1.7143119362287
"SNCAIP",1.22137526027847,3.17355959569895,0.00185844099570214,0.00505011969893921,-1.72913590098249
"CPB1",4.50049134971956,3.29715475355115,0.00124334358617808,0.00358324526001354,-1.72995859756798
"ADH1A",4.4149512690861,3.03736675679206,0.0028566974535679,0.0073406416795799,-1.75330279915555
"SCML2",-1.02870483527426,-3.23239137697213,0.00153695474558262,0.00429561644250182,-1.75668675367376
"SIM1",3.19865555470381,3.11502265596522,0.00223938856720956,0.00593061451816446,-1.75742247011379
"SLC7A3",4.86982779784451,3.01874057849045,0.00302646940591447,0.00773189954569672,-1.76297854389671
"PCSK5",1.57347245104667,3.28982479940318,0.00127373167960685,0.00365569280973497,-1.7646742995741
"KCNE4",-2.02390695795122,-3.36805734243815,0.000982390012868822,0.00291958721030265,-1.7692479837499
"CNTN1",2.16153561609522,3.22539483914936,0.0015722745349429,0.00437768610518298,-1.77515905004809
"FGFBP3",1.06096706509019,3.1061551652957,0.00230303887716944,0.0060784973835685,-1.78259160976532
"RND1",-1.30379747872291,-3.33539851140046,0.00109547747797552,0.0032074048486599,-1.78297248348648
"MYRIP",1.19675551914223,3.27258591486886,0.00134795268277372,0.00383708303480617,-1.7856949712185
"PTPRH",1.86684907684581,3.05405670308031,0.00271208511651814,0.0070153662124441,-1.79428881361957
"RBP7",1.86517151113445,3.28522819692308,0.00129314012858269,0.00370496687771277,-1.79466498980543
"LUZP2",3.38095682543063,3.02506304604582,0.00296782584365295,0.00760699413742195,-1.79644455635092
"SLC9A2",2.51513353202539,3.1352369362399,0.00210033481915497,0.00560951352285818,-1.79739915979637
"NT5E",1.46869165589639,3.33226703004407,0.0011069376919815,0.00323809254976947,-1.79758351433395
"HMCN1",1.56169373848983,3.36185073914204,0.00100300317495414,0.00297017345743469,-1.79904591826274
"PKHD1L1",3.41224765408558,3.01488683961366,0.00306273669108098,0.0078094178376744,-1.80249861952828
"XYLT1",1.11702501993714,3.3656538617785,0.000990324873203649,0.00293920780559836,-1.80825653909009
"ALDH1L1",4.64027936731934,3.11839211379815,0.002215632978065,0.00587806145574943,-1.81182691400316
"CNNM1",2.87898690892294,3.00571675194901,0.00315065265302624,0.00799660181319588,-1.81318156291837
"STRA6",-1.47875961638592,-3.27121265202198,0.00135403539801342,0.00385108391038597,-1.81693904909919
"ABCC9",1.81484151128534,3.31560322714757,0.00116982996686139,0.00339774289861843,-1.81792202201492
"COL6A1",1.11238156355579,3.34817374201922,0.00104986387683727,0.00309164232237567,-1.81807220228608
"VTN",-1.24483252240018,-3.06227663229829,0.00264337551046684,0.00686043573538383,-1.8345259385445
"CCDC154",-1.03601389778815,-3.15688745748136,0.00196030936089687,0.00529431581017075,-1.83543703261125
"CHKB-CPT1B",-1.06261435413721,-3.08449322289441,0.00246563671872098,0.00645868925468171,-1.85075798127163
"ZIK1",1.06235489250831,3.2073852387436,0.00166669536219487,0.00459513363975835,-1.85733638356979
"CCNO",-1.7981178773341,-3.26468115724801,0.00138331789725787,0.00392256303013693,-1.86149842191118
"PER2",1.07327164255312,3.38139785942981,0.00093941872543018,0.00280828042389668,-1.86557378471884
"IL17B",2.6391072871848,3.01053540126517,0.00310416917924588,0.00789721458734767,-1.87326898941489
"CLEC1A",1.15898556939006,3.14418911718482,0.00204134792240893,0.00547629244959297,-1.87340443613703
"NKX1-2",3.78615759194256,2.97646222523406,0.00344690079272767,0.00864212253823044,-1.87892833096265
"NFATC2",1.08784942813572,3.3258908823459,0.00113061958522538,0.00329934444907742,-1.88242073602414
"SOX17",1.86011514117583,3.15808207800436,0.00195284118561379,0.00527737780368793,-1.88372669322465
"CCDC160",-1.42531366019312,-3.18339951377549,0.00180064803024593,0.00490920545810508,-1.88930138313289
"DIAPH2",1.00857570246266,3.31798341983111,0.00116064674823619,0.00337431710083785,-1.89259264633105
"FAM149A",1.84652163086646,3.11668437464905,0.00222764366909502,0.00590542043394034,-1.89335225157172
"CR1",1.88017232049005,3.07474949152247,0.00254218286022213,0.00663162882957394,-1.8947814937546
"GLI2",1.21691913323821,3.14789975448961,0.0020173515986644,0.00542071060152896,-1.91178067172876
"BCAN",-1.34510526162479,-3.06448525263527,0.00262518998126215,0.00681724997881834,-1.92312246580733
"ZEB1",1.19727157964398,3.34013145262449,0.00107836677649857,0.00316501127325922,-1.92485974668145
"PLCL2",1.18793979402279,3.21803273415754,0.00161025447033569,0.0044655788926874,-1.92551770724959
"MUC6",5.26119719060947,3.07410439124406,0.00254732748217258,0.00664255337671466,-1.93499261356981
"NTRK3",2.3763506651287,3.11358892461011,0.00224956813644588,0.00595399800226354,-1.9487503452797
"GYG2",3.00902494622174,3.26072934384191,0.00140132052757071,0.00396426596114776,-1.9552823843533
"PPARG",2.42918186420533,3.23050241960064,0.0015464170363436,0.00432114969543025,-1.95744802127007
"NOVA2",1.25075921905876,3.20178420906536,0.00169711896301364,0.00467219746143019,-1.9711783156793
"CUX2",3.52744222504977,2.95602174112831,0.00366887838364734,0.00911091026539752,-1.97593523623678
"MIA",3.1797112280689,3.01873822826429,0.00302649140255183,0.00773189954569672,-1.97912707929938
"PDE11A",1.89930253884444,3.10932093851371,0.00228012531624594,0.00602402916518571,-1.98129073430471
"PM20D2",1.162191662725,3.25808818636882,0.00141347391419907,0.00399608405101879,-1.98307279414187
"RASGRP1",-1.37875290064432,-3.22995064539758,0.00154919123812091,0.00432616067361288,-1.98876487819123
"MAOA",2.41457035775006,3.22872172237341,0.00155538665747059,0.00433888274615084,-1.99264715121173
"B4GALNT4",-1.58269443750011,-3.32243123979868,0.00114366650451283,0.00333300694299763,-1.99355706991127
"CACNA1G",2.48984966914526,2.95193226897309,0.00371483668599374,0.00920842811641114,-1.99751150929832
"FAM155A",-1.45071385161386,-3.12295327976542,0.00218384734896262,0.00580327059130837,-1.9989387557159
"MAPK4",2.56665608057234,2.9745114983011,0.00346753900147874,0.00868756078935149,-1.99986157525549
"SLC9A9",1.29871864987121,3.19669023567645,0.00172523594499618,0.00473974185802417,-2.00253777848205
"GALNT12",1.51802446680269,3.0849958545622,0.00246174650125505,0.00645233121198605,-2.00820657581077
"PCDHB11",1.17887574631788,3.07330784059654,0.00255369318886877,0.00665509446167475,-2.01372104924349
"ZNF572",-1.26473733900111,-3.07409846488196,0.00254737478901445,0.00664255337671466,-2.02053631929199
"WISP2",2.66520892619002,3.2783320227868,0.00132277629050716,0.00377597693628915,-2.02224778052959
"TRPS1",-1.52683703967448,-3.28424379544734,0.00129733232990136,0.00371456482512981,-2.02521098032671
"ZDBF2",1.24933702410234,3.1438694927725,0.00204342723816621,0.00547848844169121,-2.02827740531679
"STARD8",1.03310791478872,3.21047669104671,0.00165012127433135,0.00455703497822545,-2.02929737317865
"MAP3K8",1.26189496899318,3.21676522622667,0.00161687885768639,0.00448019354262799,-2.03361009810709
"ARC",3.18473189421626,2.97761345258178,0.00343477418688097,0.0086152601453312,-2.03562279435894
"CD22",-1.34320603657883,-3.1942233764573,0.00173900724438687,0.00477559253849787,-2.03844423633371
"TBX15",1.74125035063427,3.17637174937843,0.00184175091000981,0.00500888104631857,-2.03878560016162
"ADHFE1",1.43322184233524,3.14854813004909,0.00201318557152639,0.00541223058654157,-2.04424208390297
"MAMLD1",1.25586800684143,3.15052596651714,0.00200052657460699,0.00538644019304541,-2.05257642354299
"FAT2",3.65520436139999,3.06867481560077,0.00259101088968115,0.0067417237131507,-2.05448728265128
"PLCB4",1.12352506937655,3.26137083698551,0.00139838341053493,0.00396019069023709,-2.06094790096204
"LAMA3",1.69773554420646,3.29294484376598,0.00126071302456913,0.00362383098589488,-2.07138224294677
"PRDM16",1.61263965508294,2.96041399015677,0.0036200999517042,0.00899991402874827,-2.07907847367484
"MASP2",1.23630513673777,3.00353131815202,0.00317194531386335,0.00803984836163334,-2.08270803849842
"HAND2",1.53687293462601,2.97415324335602,0.00347134158502484,0.00869544121761903,-2.08690988227825
"DOK5",1.23093582394469,3.07567198274474,0.00253484275753751,0.00661639465870562,-2.0926305104646
"ADIPOQ",5.41783288683121,3.10781621521282,0.00229098990478914,0.00605031685234833,-2.09550849749053
"TPSG1",-1.76760682806835,-3.05974923774673,0.00266432857672535,0.00690668718625648,-2.10445745855853
"CMPK2",-1.17626290311841,-3.20752300541559,0.00166595347470388,0.0045950032153027,-2.10664467002281
"C2CD2",1.15690940518096,3.30619769977239,0.00120678634891934,0.0034871216915551,-2.10788779305155
"SOX8",2.91137153914795,2.98774319761544,0.00332975143174541,0.00839000974927129,-2.1147513528751
"IL17RD",1.33000744278935,3.28029577321846,0.00131427322766227,0.00375494473660107,-2.12041390546947
"FBXO16",-1.68223895162332,-3.09520034297244,0.00238398436565358,0.00627087418329274,-2.1292792251036
"ATP1B2",1.12456115992917,3.0335727917949,0.00289054851897108,0.00742186055783162,-2.12982609084229
"NUP62CL",-1.44481069667765,-2.9547771639083,0.00368280956411851,0.00913864466295049,-2.13076695305195
"VSNL1",1.90942546415045,3.06940518256203,0.00258509471636968,0.00672897662645824,-2.1319000219067
"SYCP2",-1.44295313925169,-3.26099059380853,0.00140012368465344,0.00396257464634217,-2.1556168338691
"ALG1L",-1.83365187227287,-2.97034214318143,0.00351203146062185,0.00878136814763307,-2.15688379206433
"CYFIP2",-1.14583149584685,-3.27368275971195,0.00134311264581801,0.00382659849630018,-2.15704687112708
"TOX",1.00625109920345,3.0233398868232,0.00298370409718423,0.007637335830885,-2.1582991013103
"GPR143",-1.3483519373211,-3.10620905139985,0.00230264707745697,0.0060784973835685,-2.15869018268686
"ARHGAP6",1.1464677020541,3.07070278230923,0.0025746145906794,0.00670433490440446,-2.16494129504134
"TMEM233",-1.45350722135827,-2.96110748782034,0.00361245299441113,0.00898427924230333,-2.16882806514067
"CLUL1",-1.81777395406742,-3.0863391745833,0.00245137745632441,0.00643024883517609,-2.16906535453858
"PTGS2",2.98140547259753,2.99015827641075,0.00330515284568462,0.00833278911990344,-2.17644957550719
"AVPI1",1.23233972602297,3.17650431638552,0.00184096757372406,0.0050077800098567,-2.17955953155793
"PRF1",1.25390157306501,3.09332370725618,0.00239811224446278,0.0063017722157869,-2.18088690012886
"NAALAD2",1.85517535635365,2.96825292019084,0.00353452314886399,0.00882455032319437,-2.18188293220481
"ELMOD3",1.11006764953199,3.24317575943439,0.00148395734100883,0.00416685899382171,-2.18189101988486
"THSD7B",1.82255730757825,2.93211522470933,0.00394512975435044,0.00970223267282727,-2.18345887387031
"REEP1",-1.10374708043681,-3.23327933571933,0.00153252537459198,0.00428595291296268,-2.18542809834668
"FRMD6",1.0899554292057,3.28458390050643,0.00129588251682066,0.00371121679221952,-2.18788747517235
"CDO1",3.73380865637887,2.96460793433364,0.00357408097056477,0.00890894222335013,-2.19957752125992
"SAMD13",1.47422763395137,2.92113891716404,0.00407825552664917,0.00998139083853037,-2.20107473477817
"MMP19",1.64829950469928,3.16984980838713,0.00188067343446008,0.00510633905424611,-2.20125563551885
"CBLC",-2.00017735166381,-3.24872817597409,0.0014573398347147,0.00410256667087452,-2.21079811092298
"KDELR3",-1.1142036292763,-3.25574236828469,0.00142435059022118,0.00402253632000352,-2.2112229200242
"MFAP5",2.49868667479165,3.22962747498902,0.00155081822004076,0.0043288767656876,-2.21604923170375
"RASSF4",1.0067137111726,3.22338183014067,0.00158257565665923,0.00440266158815356,-2.23129969779862
"BMP7",2.02080683377358,3.07678180038778,0.00252603810102526,0.00659789569292919,-2.23215823704434
"PLK3",1.07887606575683,3.19098402644921,0.00175724620238069,0.00481269395646843,-2.23303861885088
"RAB39B",-1.26563282429942,-2.97713926939401,0.00343976429556106,0.00862614128024419,-2.24254601845054
"ST3GAL1",-1.0044695015113,-3.25378114152479,0.00143350387447632,0.00404493277099514,-2.24916535385073
"ABHD12B",-2.06427863203811,-2.94870970430414,0.00375142458188479,0.00928626728585924,-2.25470121982514
"HOXC11",-2.06999139350925,-3.01755401519635,0.00303759366135625,0.00775577030748832,-2.25625039721298
"BMP4",1.26670252400657,3.13099453154977,0.00212883692071639,0.00567075524421152,-2.25675628394347
"TCF7",1.23457624803296,3.15203358580668,0.00199092681385706,0.00536386737408731,-2.25803556413388
"RASL11A",1.16206942909327,3.07724343013219,0.00252238412996616,0.00659037607100757,-2.25961140751361
"P2RX1",1.5041318407835,2.92326954792225,0.0040520962185811,0.00992654787410601,-2.26267400916088
"FAM171A2",-1.09972264623363,-3.0391404032922,0.00284099820190524,0.00730881726801639,-2.27779947078552
"PAQR6",-1.12090083454775,-3.0992067455496,0.00235408034959709,0.00619960929648071,-2.27933922531832
